URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/mieszkanie-500-m-od-dworca-pkp-ID4wdSo,120 000 zł,4 545 zł/m²,"Świebodzice, świdnicki, dolnośląskie",26.4m²,1 pokój,inne,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/ladna-kawalerka-28-2-m2-przy-metro-brodno-ID4uJLz,478 000 zł,16 950 zł/m²,"ul. św. Hieronima, Bródno, Targówek, Warszawa, mazowieckie, Zacisze, Targówek, Warszawa, mazowieckie",28.2m²,1 pokój,miejskie,wtórny,prywatny,1968,blok,plastikowe,inny
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-51m2-balkon-ID4u9T8,Brak danych,Brak danych,"ul. 6 Sierpnia, Stare Polesie, Polesie, Łódź, łódzkie",51.45m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-22m2-balkon-ID4u9yR,Brak danych,Brak danych,"ul. Jantarowa 3,5,9, Jastrzębia Góra, Władysławowo, pucki, pomorskie",22.13m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-37m2-balkon-ID4uaU8,Brak danych,Brak danych,"ul. Ludwika Zieleniewskiego, Grzegórzki, Grzegórzki, Kraków, małopolskie",37.77m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-ogrodek-bezposrednio-ID4ugo9,447 544 zł,17 200 zł/m²,"ul. Świeradowska, Gaj, Krzyki, Wrocław, dolnośląskie",26.02m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-balkon-bez-prowizji-ID4uaTD,Brak danych,Brak danych,"ul. Ludwika Zieleniewskiego, Grzegórzki, Grzegórzki, Kraków, małopolskie",35.25m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-z-wyposazeniem-1-pietro-trzebiatow-obrze-ID4uzTu,187 000 zł,6 448 zł/m²,"Trzebiatów, Trzebiatów, gryficki, zachodniopomorskie",29m²,1 pokój,gazowe,wtórny,biuro nieruchomości,1950,blok,plastikowe,pustak
https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-a1-53-ID4p7tX,1 369 701 zł,35 439 zł/m²,"ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie",38.65m²,1 pokój,inne,pierwotny,deweloper,2025,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/plac-bankowy-ciche-po-remoncie-od-zaraz-ID4teWU,639 000 zł,22 920 zł/m²,"ul. Antonia Corazziego, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",27.88m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1961,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/idealna-kawalerka-po-remoncie-na-widzewie-ID4uYBu,235 000 zł,9 101 zł/m²,"ul. Mieczysławy Ćwiklińskiej, Widzew Wschód, Widzew, Łódź, łódzkie",25.82m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,Brak danych,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/sloneczna-kawalerka-na-czubach-ID4wfzm,539 000 zł,14 007 zł/m²,"Wisniowy Sad, Czuby Północne, Lublin, lubelskie",38.48m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2012,blok,plastikowe,beton komórkowy
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-ogrodek-ID4uhXE,613 770 zł,21 445 zł/m²,"ul. Wilków Morskich, Jastrzębia Góra, Władysławowo, pucki, pomorskie",28.62m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-40m2-balkon-ID4u9yS,Brak danych,Brak danych,"ul. Chłodna, Helenów, Bałuty, Łódź, łódzkie",40.46m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/inwestycyjne-blisko-centrum-os-dabrowskiego-ID4wetZ,449 000 zł,11 396 zł/m²,"Dąbrowskiego, Rzeszów, podkarpackie",39.4m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1965,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-balkon-bezposrednio-ID4ugop,542 706 zł,17 400 zł/m²,"ul. Świeradowska, Gaj, Krzyki, Wrocław, dolnośląskie",31.19m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-do-zamieszkania-ID4uODQ,226 000 zł,7 986 zł/m²,"ul. Powstańców Warszawy, Oświęcim, oświęcimski, małopolskie",28.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1980,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-balkon-bezposrednio-ID4uhRk,Brak danych,Brak danych,"ul. Spadochroniarzy, Złotno, Polesie, Łódź, łódzkie",27.54m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/zamieszkaj-przy-ec1-kawalerka-tylko-do-28-02-rabat-ID4weaY,340 649 zł,12 987 zł/m²,"ul. Targowa, Fabryczna, Śródmieście, Łódź, łódzkie",26.23m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,inny
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-balkon-bez-prowizji-ID4uSi1,Brak danych,Brak danych,"ul. Królowej Jadwigi 51, Łęgi Dębińskie, Wilda, Poznań, wielkopolskie",30.33m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/praga-poludnie-goclaw-witwickiego-43-50-m2-1-pokoj-ID4uUxJ,696 000 zł,16 000 zł/m²,"ul. Władysława Witwickiego, Gocław, Praga-Południe, Warszawa, mazowieckie",43.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,drewniane,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-15-9-m2-biezanow-gotowa-do-odbioru-ID4uRHr,179 000 zł,11 258 zł/m²,"Bieżanów, Bieżanów-Prokocim, Kraków, małopolskie",15.9m²,1 pokój,inne,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-ogrodek-bez-prowizji-ID4upoG,515 850 zł,15 000 zł/m²,"ul. Kościelna, Jeżyce, Jeżyce, Poznań, wielkopolskie",34.39m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowe-budownictwo-os-bojary-ID4r8rL,449 000 zł,11 141 zł/m²,"Bojary, Białystok, podlaskie",40.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2007,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-nadodrzu-z-osobna-kuchnia-ID4weE9,360 000 zł,14 179 zł/m²,"ul. Ludwika Rydygiera, Nadodrze, Śródmieście, Wrocław, dolnośląskie",25.39m²,1 pokój,gazowe,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/przestronna-kawalerka-w-przedwojennej-kamienicy-ID4thwU,669 000 zł,14 867 zł/m²,"ul. Grochowska, Kamionek, Praga-Południe, Warszawa, mazowieckie",45m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1939,kamienica,drewniane,cegła
https://www.otodom.pl/pl/oferta/czysta-4-mieszkanie-1-pok-05-117-ID4oljM,613 386 zł,22 200 zł/m²,"ul. Czysta, Przedmieście Świdnickie, Stare Miasto, Wrocław, dolnośląskie",27.63m²,1 pokój,inne,pierwotny,deweloper,2024,apartamentowiec,drewniane,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-gdansk-kowale-piwnica-ID4t8yw,419 000 zł,13 302 zł/m²,"Kowale, Kolbudy, gdański, pomorskie",31.5m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,silikat
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-dzierzoniowa-na-sprzedaz-ID4pW38,230 000 zł,9 563 zł/m²,"ul. Rzeźnicza, Dzierżoniów, dzierżoniowski, dolnośląskie",24.05m²,1 pokój,miejskie,wtórny,prywatny,1976,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-sprzedaz-centrum-wierzbowa-6-28m-ID4uXzO,448 000 zł,16 000 zł/m²,"ul. Wierzbowa, Centrum, Stare Miasto, Poznań, wielkopolskie",28m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2008,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-37m2-taras-bezposrednio-ID4ujRI,574 795 zł,15 226 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",37.75m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/200m-metro-lodz-i-400m-piotrkowska-deptak-rabat-ID4w1Ox,286 133 zł,10 393 zł/m²,"Stare Polesie, Polesie, Łódź, łódzkie",27.53m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,silikat
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-balkon-bezposrednio-ID4uEI8,409 743 zł,15 900 zł/m²,"ul. Kantorowicka, Zesławice, Wzgórza Krzesławickie, Kraków, małopolskie",25.77m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/lokal-inwestycyjny-w-samym-centrum-gdanska-ID4wd19,316 557 zł,11 928 zł/m²,"ul. Siennicka, Śródmieście, Gdańsk, pomorskie",26.54m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,Brak danych,Brak danych,inny
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-bez-prowizji-ID4uorR,1 342 000 zł,32 021 zł/m²,"ul. Żelazna, Mirów, Wola, Warszawa, mazowieckie",41.91m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-ogrodek-bezposrednio-ID4um42,Brak danych,Brak danych,"ul. Łopianowa, Żerań, Białołęka, Warszawa, mazowieckie",29.55m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-bez-prowizji-ID4w0GR,Brak danych,Brak danych,"Magazynowa, Kowale, Kolbudy, gdański, pomorskie",29.9m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-ID4uig8,315 195 zł,9 583 zł/m²,"ul. Spółdzielcza, Garby, Swarzędz, poznański, wielkopolskie",32.89m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/piekne-mieszkanie-w-centrum-wroclawia-blisko-ryne-ID4weGo,471 500 zł,14 240 zł/m²,"Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",33.11m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2022,blok,Brak danych,inny
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-ogrodek-bezposrednio-ID4uiES,531 840 zł,16 000 zł/m²,"ul. Głębocka, Grodzisk, Białołęka, Warszawa, mazowieckie",33.24m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/jasne-wygodne-kompaktowe-w-dogodnej-lokalizacji-ID4qA77,529 000 zł,16 332 zł/m²,"ul. Chmielna, Kurdwanów, Podgórze Duchackie, Kraków, małopolskie",32.39m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2019,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/wyjatkowa-kawalerka-nowe-budownictwo-winda-ID4uwRJ,449 000 zł,13 606 zł/m²,"ul. Potulicka, Nowe Miasto, Śródmieście, Szczecin, zachodniopomorskie",33m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-sprzedaz-ID4wftS,229 900 zł,9 233 zł/m²,"ul. Ludowa, Piła, pilski, wielkopolskie",24.9m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-balkon-bezposrednio-ID4uuot,Brak danych,Brak danych,"ul. Dworska, Zagórze Północ, Sosnowiec, śląskie",34.73m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-gdansk-srodmiescie-4minuty-do-mariny-ID4waIS,285 463 zł,11 378 zł/m²,"Śródmieście, Gdańsk, pomorskie",25.09m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,blok,Brak danych,cegła
https://www.otodom.pl/pl/oferta/srebrzynska-park-iv-mieszkanie-1-pok-m98-ID4uSfQ,Brak danych,Brak danych,"ul. Srebrzyńska, Zdrowie, Polesie, Łódź, łódzkie",33.75m²,1 pokój,inne,pierwotny,deweloper,2027,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-obok-diabetu-ul-kosciuszki-chrzanow-ID4we7E,185 000 zł,5 763 zł/m²,"ul. Kościuszki, Chrzanów, Chrzanów, chrzanowski, małopolskie",32.1m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-36m2-loggia-bez-prowizji-ID4uA0m,Brak danych,Brak danych,"ul. Walońska, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",36.08m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-44m2-balkon-bez-prowizji-ID4upPg,Brak danych,Brak danych,"ul. Jałmużnicza, Śródmieście, Gdańsk, pomorskie",44.5m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-miasta-ID4ucST,269 000 zł,14 158 zł/m²,"ul. Stanisława Staszica, Gen. Grota-Roweckiego, Rzeszów, podkarpackie",19m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,1980,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/rezydencja-centrum-apartament-1-pok-7-ID4uaht,Brak danych,Brak danych,"ul. Nasyp, Śródmieście, Gliwice, śląskie",25.23m²,1 pokój,inne,pierwotny,deweloper,2025,apartamentowiec,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-47-81-m-kw-no-2-1-ID4pqyM,918 371 zł,19 209 zł/m²,"ul. Stawowa, Przedmieście Świdnickie, Stare Miasto, Wrocław, dolnośląskie",47.81m²,1 pokój,miejskie,pierwotny,deweloper,2026,apartamentowiec,aluminiowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-w-atrakcyjnej-lokalizacji-ID4sS38,306 000 zł,7 338 zł/m²,"ul. Bukowa, Kutno, kutnowski, łódzkie",41.7m²,1 pokój,miejskie,pierwotny,deweloper,2024,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-z-balkonem-w-centrum-ID4wcMe,233 000 zł,6 853 zł/m²,"ul. Stefana Batorego, Hajnówka, hajnowski, podlaskie",34m²,1 pokój,miejskie,wtórny,prywatny,2009,blok,plastikowe,pustak
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-bezposrednio-ID4u9Td,Brak danych,Brak danych,"ul. 6 Sierpnia, Stare Polesie, Polesie, Łódź, łódzkie",41.94m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-balkon-bez-prowizji-ID4t4xS,558 026 zł,16 100 zł/m²,"ul. Pękowicka 94, Tonie, Prądnik Biały, Kraków, małopolskie",34.66m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowa-kawalerka-ap-na-wzgorzu-klimontowska-rabat-ID4wdkC,294 567 zł,10 140 zł/m²,"ul. Klimontowska, Sielec, Sosnowiec, śląskie",29.05m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,silikat
https://www.otodom.pl/pl/oferta/kawalerka-na-parterze-tramwaj-18-5-m2-ID4urQ0,215 000 zł,11 622 zł/m²,"ul. Na Wrzosach, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",18.5m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-centrum-swinoujscia-centrala-5-ID4uTYe,599 000 zł,15 043 zł/m²,"Świnoujście, zachodniopomorskie",39.82m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/szarych-szeregow-kawalerka-dzien-otwarty-07-03-ID4wdWR,154 321 zł,5 396 zł/m²,"ul. Szarych Szeregów, Elbląg, warmińsko-mazurskie",28.6m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,Brak danych,drewniane,wielka płyta
https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-z-ogrodem-szumilas-gdansk-ID4wdCg,400 000 zł,12 088 zł/m²,"Szumilas, Kowale, Kolbudy, gdański, pomorskie",33.09m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2022,blok,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-w-poblizu-centrum-ID4tMHp,519 000 zł,16 476 zł/m²,"ul. Antoniego Augustynka-Wichury, Krowodrza, Krowodrza, Kraków, małopolskie",31.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2001,blok,Brak danych,pustak
https://www.otodom.pl/pl/oferta/duza-kawalerka-z-komorka-i-m-postojowym-ID4tMVL,249 000 zł,6 957 zł/m²,"Koszalin, zachodniopomorskie",35.79m²,1 pokój,gazowe,wtórny,biuro nieruchomości,2007,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/na-sprzedaz-onebedroom-we-francuskim-klimacie-ID4wbwx,789 000 zł,16 787 zł/m²,"ul. Józefa Chełmońskiego, Bronowice Wielkie, Prądnik Biały, Kraków, małopolskie",47m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2010,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/super-studio-przy-metrze-pl-wilsona-ID4w7yJ,565 000 zł,18 833 zł/m²,"ul. Sady Żoliborskie, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",30m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1961,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/nietuzinkowa-kawalerka-w-centrum-bydgoszczy-ID4uZNa,215 000 zł,10 180 zł/m²,"ul. Zduny, Śródmieście, Bydgoszcz, kujawsko-pomorskie",21.12m²,1 pokój,kotłownia,wtórny,prywatny,Brak danych,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-50m2-loggia-ID4usmZ,Brak danych,Brak danych,"ul. Krochmalna, Mirów, Wola, Warszawa, mazowieckie",50.97m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-49m2-balkon-bezposrednio-ID4uo4P,877 462 zł,17 599 zł/m²,"ul. Pabianicka, Powstańców Śląskich, Krzyki, Wrocław, dolnośląskie",49.86m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-pokoj-z-widna-kuchnia-na-starym-zoliborzu-ID4uSWX,600 000 zł,19 868 zł/m²,"ul. ks. Jerzego Popiełuszki, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",30.2m²,1 pokój,miejskie,wtórny,prywatny,1947,blok,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-38m2-ogrodek-bezposrednio-ID4t4vA,610 400 zł,16 000 zł/m²,"ul. Pękowicka 96, Tonie, Prądnik Biały, Kraków, małopolskie",38.15m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-ogrodek-bezposrednio-ID4uoqi,482 000 zł,18 299 zł/m²,"ul. Lirników, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",26.34m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-przy-parkuwidok-na-centrumbez-prowizji-ID4wfj9,549 000 zł,19 551 zł/m²,"ul. Wieluńska, Ulrychów, Wola, Warszawa, mazowieckie",28.08m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,inny
https://www.otodom.pl/pl/oferta/kawalerka-pod-inwestycje-zakopane-ID4ouZm,229 000 zł,15 267 zł/m²,"Zakopane, tatrzański, małopolskie",15m²,1 pokój,kotłownia,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-przy-stoku-narciarskim-ladek-zdroj-ID4lHL0,299 000 zł,11 412 zł/m²,"Lądek-Zdrój, Lądek-Zdrój, kłodzki, dolnośląskie",26.2m²,1 pokój,gazowe,pierwotny,prywatny,2025,apartamentowiec,plastikowe,silikat
https://www.otodom.pl/pl/oferta/przytulna-kawalerka-z-sypialnia-w-centrum-ID4uW4W,329 000 zł,11 345 zł/m²,"Centrum, Biała Wschód, Bielsko-Biała, śląskie",29m²,1 pokój,gazowe,wtórny,biuro nieruchomości,1920,kamienica,plastikowe,cegła
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-ogrodek-bez-prowizji-ID4upwb,Brak danych,Brak danych,"ul. Zwoleńska, Zerzeń, Wawer, Warszawa, mazowieckie",27.6m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-idealna-na-start-lub-jako-inwestycja-ID4w2l8,449 000 zł,14 967 zł/m²,"ul. Piastowska, Przymorze Wielkie, Gdańsk, pomorskie",30m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1970,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-rataje-bezposrednio-ID4uz72,319 000 zł,13 574 zł/m²,"os. Oświecenia, Rataje, Nowe Miasto, Poznań, wielkopolskie",23.5m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,wielka płyta
https://www.otodom.pl/pl/oferta/kawalerka-26-5-m2-balkon-karolew-ID4uQKv,232 700 zł,8 781 zł/m²,"ul. Bratysławska, Karolew, Polesie, Łódź, łódzkie",26.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1960,blok,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/na-sprzedaz-kawalerka-na-1-pietrze-ID4weqP,100 000 zł,2 999 zł/m²,"Plac Akademicki, Śródmieście, Bytom, śląskie",33.34m²,1 pokój,inne,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-1pok-28-92-m2-ul-stefana-okrzei-ID4wetW,"338 074,80 zł",11 690 zł/m²,"ul. Stefana Okrzei, Śródmieście, Kielce, świętokrzyskie",28.92m²,1 pokój,gazowe,pierwotny,deweloper,2024,apartamentowiec,plastikowe,żelbet
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-40m2-balkon-bezposrednio-ID4ulXT,809 596 zł,20 040 zł/m²,"ul. Jana Dekerta, Zabłocie, Podgórze, Kraków, małopolskie",40.4m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
